"id" "enroll" "age" "female" "enrollPromoValue"
376835 0 47 0 3
306433 1 30 0 7
636863 0 34 1 0
310734 1 44 1 3
736292 1 35 0 5
664573 0 38 0 0
815269 0 50 1 0
476237 0 39 1 0
579108 1 48 0 3
409112 1 38 0 3
177689 0 32 0 3
275321 1 50 0 3
690615 0 54 1 0
640301 0 29 1 3
221886 0 33 0 0
890401 1 46 1 0
175561 1 39 1 7
874706 0 37 0 0
490136 1 52 0 0
391183 0 26 0 0
713032 1 26 1 0
887631 0 43 0 0
179807 0 39 0 3
359451 1 53 1 5
213073 0 22 1 0
205598 1 20 0 3
532781 0 42 1 3
324104 0 50 1 3
655745 1 45 1 3
432841 0 40 0 0
128610 0 53 1 0
695349 0 31 0 0
413897 1 27 0 0
321403 1 19 1 3
794496 0 24 0 0
341623 1 23 0 3
364442 0 48 1 3
142830 0 34 1 0
738057 0 40 0 0
543533 0 55 1 0
353632 0 22 0 0
103667 0 36 0 0
607245 0 21 0 0
220595 0 19 1 0
367651 1 50 0 3
313176 0 54 0 5
449321 0 31 0 0
854982 0 41 1 3
882632 1 22 1 0
846471 0 34 0 3
508818 0 53 0 0
861864 1 42 0 3
850036 0 44 1 0
882682 1 48 1 0
308316 0 53 0 0
504948 0 23 1 0
358388 0 21 1 7
605307 0 28 0 0
454448 0 51 1 0
204764 0 25 1 3
314316 0 45 0 0
360746 0 45 0 0
659622 1 39 1 0
726434 1 19 1 7
469558 1 31 1 0
638905 1 40 1 0
631008 1 54 0 0
214802 1 47 1 3
112894 0 39 0 0
706014 0 23 0 0
351796 1 39 1 0
138453 0 20 1 0
172985 1 44 1 0
322197 0 22 1 0
514054 1 21 1 0
270084 1 29 0 7
576508 1 24 0 0
696637 1 25 0 7
642207 1 20 0 3
526017 0 44 1 7
690190 0 37 0 0
480477 0 27 0 7
277311 1 48 1 7
362034 0 53 0 0
498954 0 26 1 0
491509 0 43 0 3
392095 1 26 0 5
590919 0 42 1 0
762376 0 43 1 0
851101 0 21 1 0
825021 0 24 1 0
126907 1 21 0 5
351296 0 41 1 0
311603 1 45 0 5
495053 1 43 1 5
364246 0 38 0 0
171507 1 34 0 0
227364 0 29 1 0
684480 0 29 0 0
324437 0 27 0 5
873872 0 54 0 3
642919 1 36 0 5
841664 0 41 1 0
441446 1 53 1 7
732620 0 28 0 0
505431 0 34 0 0
246725 0 36 1 7
789243 0 39 0 0
221496 0 32 0 0
541469 0 41 1 5
783683 0 38 1 0
700318 0 55 1 0
376628 1 28 1 0
242314 0 44 0 7
156606 1 21 1 3
600239 0 34 0 0
825946 1 42 0 7
145324 0 53 1 0
818290 1 53 1 5
704622 0 49 0 0
581421 1 55 1 0
661884 0 33 0 0
396056 0 51 1 5
375009 0 47 1 5
878920 1 36 1 3
657928 0 49 1 3
898077 0 47 1 0
715563 1 32 1 5
541516 0 25 1 0
540985 1 28 1 0
382752 0 37 0 7
676436 0 24 0 0
187850 1 41 1 0
189647 0 40 0 0
137674 0 24 0 0
807073 0 38 0 0
673942 0 31 0 0
315326 0 38 0 0
291595 0 42 0 0
807708 1 53 0 0
184323 0 29 0 0
638948 0 39 1 3
137947 0 47 0 0
573931 1 27 1 7
360361 0 51 1 0
357564 1 40 1 3
177017 0 39 0 5
813204 1 46 0 7
892236 0 33 0 3
225652 0 29 1 0
477291 0 21 0 0
372261 1 50 1 3
395929 0 37 1 3
342106 0 36 1 3
223292 0 20 0 3
814015 1 47 1 5
258110 0 23 1 0
671879 0 43 1 0
661152 0 37 0 0
296188 1 53 0 5
623027 1 28 1 7
482883 1 48 0 5
758322 1 27 0 3
530357 0 38 1 3
237761 1 28 1 5
129749 0 33 0 0
617127 1 40 1 7
327114 1 32 1 0
472122 0 27 0 0
455663 0 51 0 0
758979 0 45 1 3
815312 0 40 1 0
534934 1 21 1 5
377950 1 49 0 0
457656 0 46 0 0
723862 1 22 1 7
232705 1 35 1 3
754448 0 55 0 0
481286 0 22 1 0
362783 1 50 1 0
495401 0 24 0 0
453751 0 52 1 3
348456 1 52 1 0
189996 0 38 1 0
842001 0 27 1 0
296425 0 52 1 0
204376 0 19 1 3
779135 1 48 1 3
677395 0 22 0 0
426382 1 49 0 5
880783 0 52 0 0
107341 1 41 1 5
104359 0 33 1 0
734084 0 25 0 0
717542 1 36 0 5
171993 0 52 0 0
476854 0 35 0 0
502379 0 49 1 0
118620 0 33 0 0
730773 0 26 1 0
251299 0 34 1 0
146188 0 52 0 0
441169 0 42 1 0
657966 1 29 0 0
157153 0 32 1 7
552876 1 42 1 0
812090 0 33 0 3
338946 1 46 0 3
804789 0 34 1 0
573976 0 39 1 0
318715 0 23 1 3
577513 0 54 0 0
527857 1 39 1 3
535204 1 50 0 0
495275 1 49 0 5
502011 0 22 1 3
880334 0 21 1 0
776637 1 33 1 3
342757 0 28 1 3
435136 0 54 0 5
782614 0 39 0 5
769128 0 25 1 3
589385 1 48 0 7
474079 0 19 0 0
332978 1 25 0 0
546871 0 29 0 0
569183 0 20 0 0
148196 0 23 1 0
346518 0 37 0 5
847817 0 20 0 0
696756 0 30 0 3
806265 0 28 1 0
513139 0 25 1 0
664310 0 23 1 0
234751 1 54 1 7
551499 0 31 0 0
221151 0 37 1 5
114313 1 41 0 3
440679 1 53 1 0
494584 0 32 1 3
160382 0 48 1 0
781651 0 53 1 7
112437 1 35 0 0
601984 0 41 1 3
738497 1 27 1 5
557189 0 32 0 0
539325 0 21 1 0
392521 1 40 0 0
538171 1 41 0 0
564387 0 29 1 0
154254 1 48 1 3
205500 0 54 1 0
336854 0 54 1 0
423960 1 48 0 0
831995 0 55 1 0
343262 1 43 0 0
844811 0 53 1 0
896452 1 40 1 0
623880 0 21 0 0
384000 0 35 0 3
721810 0 31 1 0
152456 1 39 0 3
696000 0 33 0 0
425073 0 26 0 3
884875 0 55 1 0
198299 0 53 1 0
229327 0 27 0 0
116691 1 53 1 3
626172 1 35 0 0
315801 0 40 1 0
292629 0 21 1 0
395761 1 35 1 0
811915 1 38 0 7
356739 0 28 1 0
532827 0 52 1 3
672650 0 54 0 3
667557 1 26 1 3
409579 0 51 0 0
296090 1 31 1 7
530081 0 21 0 0
561276 1 27 1 0
487636 0 43 0 0
873456 1 47 1 3
556989 1 48 0 7
437238 0 37 0 0
199323 0 43 0 0
397795 0 43 1 0
100831 0 36 0 5
180922 1 54 1 3
799264 0 33 1 3
768997 0 40 1 0
631060 0 28 1 0
445891 1 40 0 0
765421 0 41 0 3
568723 1 54 0 7
327964 1 21 0 5
482110 1 30 1 7
460455 1 43 1 7
392689 0 35 1 0
552069 0 26 0 3
513042 0 30 1 0
629733 0 43 1 0
580383 1 43 1 5
576136 1 54 1 0
366442 0 29 0 0
274440 0 27 0 0
364886 1 46 1 0
406898 0 26 1 3
703977 1 43 0 5
685755 1 21 0 7
461342 0 21 0 3
422756 0 25 0 5
691748 0 25 0 0
491464 0 52 0 0
407889 1 27 0 0
233650 0 21 0 0
343400 1 25 1 3
822238 0 46 1 3
529868 1 35 1 7
305034 0 45 0 0
884107 0 53 0 0
216737 1 54 0 0
734117 0 25 0 0
106747 1 54 0 3
591921 0 25 1 7
829382 1 20 0 3
543419 0 53 0 3
407957 1 29 0 3
450553 0 32 1 0
267260 0 29 1 0
114210 0 27 1 0
306120 0 54 0 7
698531 1 22 1 0
889233 1 25 1 3
756531 1 30 1 3
391065 0 52 1 0
826917 0 33 0 0
150727 0 21 0 0
413796 0 47 1 0
358449 1 51 1 3
601539 0 38 1 0
870703 0 50 0 3
661527 0 22 1 0
753953 0 21 1 0
752308 0 53 0 0
219165 0 52 1 3
239970 0 23 1 7
528751 0 41 1 0
601909 1 53 0 7
386483 1 37 0 7
504372 1 20 1 3
304491 0 48 1 0
605737 0 49 1 0
607393 1 47 1 0
428300 0 39 0 0
268148 0 24 1 3
731397 1 50 1 7
541201 0 39 0 0
206140 0 38 0 0
703997 0 21 0 0
432750 1 45 1 5
387008 0 54 0 0
414600 0 27 1 0
247997 1 47 1 3
801394 0 46 1 5
120482 0 26 0 0
328642 0 52 1 7
415562 0 50 1 0
640855 0 40 1 0
639182 1 55 0 7
479572 1 40 0 0
220084 0 23 0 0
719039 0 35 0 0
192866 1 55 1 5
886351 0 32 1 0
827922 1 40 1 0
646940 1 18 0 3
130731 1 29 1 3
526181 0 37 1 7
831386 1 21 1 0
156726 0 18 1 0
748897 1 23 0 3
253293 0 19 0 0
501199 1 48 1 7
548285 1 51 1 0
400639 0 50 1 0
541796 1 37 0 7
513683 0 33 1 5
729439 1 54 1 0
542538 0 50 1 0
271799 0 34 1 0
556480 1 37 1 7
862169 0 41 1 0
285240 0 38 1 7
190397 0 27 0 0
404226 0 54 1 0
425545 0 47 0 0
261378 0 22 1 3
409943 0 48 1 0
794063 1 19 0 3
486732 0 51 1 0
808583 0 38 0 3
772298 0 20 0 0
848515 0 51 0 0
465423 0 31 1 0
377762 0 28 0 3
557413 1 22 0 7
153002 0 19 0 0
662103 0 24 0 0
428466 0 53 0 0
721885 0 42 0 0
701134 1 34 0 3
829779 0 29 0 0
824066 0 24 0 0
599237 0 33 1 3
194015 0 53 1 0
867867 0 38 0 5
251139 0 19 0 3
750672 0 52 0 0
702165 1 25 1 7
616349 0 32 0 0
575381 1 36 0 5
892592 1 25 0 3
816477 1 49 1 7
527175 1 25 0 3
217543 0 30 0 3
720772 1 46 1 0
855994 0 55 0 0
725654 1 44 0 3
461127 0 44 0 0
554193 0 54 0 0
749720 1 20 1 3
696292 0 26 0 0
159871 0 41 0 0
765388 0 31 0 3
182237 0 33 0 0
733554 0 50 0 0
808997 0 36 0 0
703297 1 21 0 7
285757 0 50 1 3
702961 0 30 1 3
822016 1 29 1 0
484456 1 26 0 7
627398 0 25 1 0
439265 0 44 1 0
381478 0 35 0 7
859585 0 29 1 0
731257 0 38 1 3
643864 0 31 1 0
514588 1 51 1 0
832898 1 27 1 7
481389 0 34 0 0
766659 1 36 1 0
396193 1 45 1 5
598945 0 23 0 0
836663 1 50 0 5
256354 1 52 1 3
450181 1 55 1 3
181862 0 53 0 0
617589 0 26 1 0
688622 0 31 1 0
800501 1 41 0 5
192668 0 53 1 0
510885 0 29 0 0
637950 0 54 1 0
438164 1 25 1 5
100012 1 47 0 3
544409 0 55 0 3
182735 0 25 1 0
266792 0 36 0 0
470320 0 37 0 0
493808 0 31 1 0
680927 0 52 1 0
316323 0 37 1 3
697842 0 42 0 0
611280 1 37 1 5
352230 0 34 0 3
287450 1 40 0 0
271897 1 44 1 7
120981 1 35 0 0
855625 0 45 1 0
367504 0 42 0 3
482262 1 20 0 0
265405 0 20 1 3
741278 0 28 0 0
366521 0 49 1 5
731105 1 54 0 5
786790 1 37 1 3
754237 0 29 0 7
842272 1 48 0 3
583003 0 29 1 0
293738 1 41 1 5
271053 0 35 1 3
345877 1 34 0 3
291325 0 39 0 5
303816 0 53 1 3
742948 1 44 1 7
572142 0 25 0 0
552136 1 19 1 5
771043 1 20 0 7
826739 1 22 1 0
586185 1 39 0 7
501802 0 38 1 0
349760 1 40 0 0
512877 0 21 1 0
609426 0 45 1 0
707621 1 41 1 7
101733 1 55 0 0
860556 0 38 1 0
233188 0 51 0 0
819016 0 32 1 0
872703 1 28 0 3
376626 0 38 0 0
452139 0 45 0 0
438398 0 28 0 3
755000 1 34 1 7
282485 1 32 0 5
324697 0 48 0 0
163009 0 36 1 5
206851 0 43 0 0
129686 0 25 0 0
395619 0 31 1 0
598281 0 44 0 0
812158 0 50 1 0
537101 0 31 1 0
248333 1 24 0 7
494451 0 27 1 3
243704 0 30 0 0
274914 0 37 0 0
312438 0 33 0 3
311686 0 28 1 3
459130 1 27 1 7
108030 0 39 0 0
294052 0 28 1 0
573930 0 53 1 3
267681 1 50 1 5
717173 0 27 0 0
604946 0 20 1 0
227150 0 30 1 0
306587 0 31 1 0
262444 1 32 0 7
777345 0 47 0 0
178221 0 48 0 3
169565 1 51 1 0
677009 0 54 0 7
163445 1 25 1 0
272917 0 52 1 3
666790 0 22 1 0
174433 0 44 0 0
891042 0 27 0 0
300167 0 27 1 0
526847 1 50 0 0
598625 0 55 0 0
754695 1 45 0 7
597325 0 24 0 0
875283 0 26 1 3
833937 1 37 0 0
321084 1 34 0 7
568786 1 20 0 0
369105 0 49 0 0
244483 1 37 0 7
526173 0 47 1 0
336311 1 50 1 3
860081 1 38 1 3
659138 0 28 0 0
859331 0 47 0 0
183040 1 49 0 3
543557 1 45 0 0
472538 0 50 0 0
232383 1 50 1 0
173338 0 18 0 3
592823 1 26 1 7
599881 1 48 0 3
671675 1 37 1 7
319874 0 43 0 0
376378 1 48 1 3
375220 1 27 1 5
455088 1 39 1 3
307172 1 41 0 3
244854 0 22 0 0
414207 1 30 0 0
674250 1 43 0 7
362523 0 41 0 3
636447 0 49 1 3
325470 0 21 0 7
399339 0 19 1 0
619335 0 51 0 3
423757 0 42 1 0
546541 1 37 0 7
891087 1 48 1 0
157113 1 31 0 3
372489 1 49 0 0
587662 1 24 1 3
390062 0 43 1 0
704772 0 19 1 0
580137 0 48 0 0
190917 0 55 0 0
493248 0 22 0 0
587324 0 41 1 0
168539 0 44 0 3
292890 1 44 0 0
135267 0 28 0 3
416257 0 37 0 0
333862 0 42 0 0
661150 0 39 0 0
890062 1 33 0 5
600445 0 21 0 0
626773 0 43 0 0
569595 0 36 1 0
736001 0 35 1 0
132727 0 48 0 7
133057 0 30 1 3
406568 0 30 0 0
227633 1 20 0 3
607514 1 34 0 3
381382 1 29 0 3
828346 1 30 1 3
414194 0 45 0 0
467847 1 55 1 0
724607 0 44 0 0
322131 1 46 0 3
122180 1 29 1 3
573309 1 38 1 3
284182 1 31 1 3
686422 0 49 0 3
245381 0 51 0 0
838045 1 38 0 5
214843 0 51 0 5
336645 1 36 0 5
614233 0 32 1 0
249406 0 22 0 0
573954 0 21 0 0
814111 0 19 0 0
628165 0 26 0 0
758838 1 30 1 0
265189 0 18 0 0
743302 1 36 0 0
645656 0 30 0 3
157928 1 26 0 0
749098 1 52 1 7
605921 0 36 1 0
502433 0 21 0 0
169764 0 52 1 0
579234 0 43 1 3
157487 1 51 1 3
731266 1 43 0 0
438403 0 37 0 7
519188 1 28 1 0
117991 1 35 1 7
826489 0 19 0 0
150926 1 49 0 5
648874 0 40 1 0
877116 0 36 1 0
815727 0 43 1 3
886974 0 42 0 3
571076 0 46 0 3
718702 0 31 1 0
635057 0 23 1 0
243380 0 30 0 0
332113 0 29 1 0
192091 1 53 0 7
805896 1 22 1 3
437084 0 36 0 5
267142 0 20 0 0
121640 1 49 1 5
505626 0 28 0 0
102061 0 18 1 0
432732 0 46 0 5
718787 1 25 1 3
142866 0 48 1 0
323440 0 35 1 3
232532 1 53 1 0
253496 0 41 0 0
165278 0 55 0 0
615081 0 23 0 0
474820 0 42 0 0
700694 0 42 0 3
524920 0 47 1 0
276065 0 37 0 3
829698 0 19 1 0
838683 0 55 0 0
693171 1 47 1 7
473419 1 25 1 7
653280 0 40 0 0
281212 0 34 1 7
166119 0 25 1 0
766162 0 33 1 3
578869 1 30 0 5
128850 1 36 1 0
801261 1 44 0 3
209628 1 23 1 0
499083 0 27 1 0
786554 0 32 1 0
248958 0 53 1 0
532584 1 36 1 0
120118 1 41 1 7
287443 0 23 1 0
769243 0 54 0 3
174065 0 22 0 3
436729 0 50 1 0
329719 0 51 0 0
154640 1 43 0 3
726028 0 48 0 0
176843 0 54 1 3
102709 0 29 1 3
728108 0 52 1 0
285569 0 42 1 3
454916 1 23 0 3
274903 1 20 0 5
525456 1 41 1 0
516382 0 40 0 3
464140 0 38 1 0
879218 0 40 0 0
757558 0 42 0 0
352123 0 31 0 3
664496 1 39 1 5
545358 0 47 1 0
536240 0 31 0 3
295208 0 40 0 0
605459 0 46 1 5
430971 0 53 0 0
622781 1 30 1 5
184242 0 22 0 3
722980 1 40 1 3
601380 1 42 1 0
257906 0 42 1 0
227777 1 52 1 0
487081 0 21 1 3
547367 0 53 0 0
385931 0 46 0 0
624032 1 21 0 3
791272 0 52 0 0
773429 0 29 0 0
880046 0 29 1 0
420339 0 22 1 0
620722 0 21 0 0
442437 0 26 0 3
386146 1 19 1 3
544466 0 46 1 7
454960 0 37 1 0
624288 1 34 1 5
781793 0 25 0 0
416079 1 24 0 5
851492 0 21 1 0
426044 0 53 0 0
481304 1 22 1 3
899694 0 50 1 7
114274 0 23 1 0
451245 0 19 1 0
544474 0 37 0 0
858036 1 29 1 7
552795 0 28 0 3
159439 0 54 1 0
855588 0 46 1 3
745222 1 23 1 0
665599 0 36 1 5
774342 1 51 1 3
379296 0 45 1 0
214432 0 26 0 0
216108 0 43 0 3
891911 1 35 1 5
151270 0 45 1 0
831371 0 38 0 0
398235 1 34 1 0
661348 1 51 0 0
142623 1 53 0 0
249965 1 24 0 3
151039 0 38 0 5
513352 1 51 0 0
587548 0 31 1 0
670558 1 44 0 5
126172 0 28 0 0
271815 1 38 0 3
618503 0 32 0 0
357445 0 36 1 0
661809 0 35 0 0
595446 1 28 1 0
848238 0 43 0 3
380062 0 37 0 3
310693 0 36 0 0
105202 0 45 0 0
796223 0 27 0 0
478188 0 25 1 0
707867 1 37 0 5
421513 1 46 0 3
356749 0 38 1 0
150896 1 24 1 7
815385 1 28 0 0
705392 1 38 1 3
715403 0 40 0 3
836908 0 36 0 3
455194 1 41 0 0
696280 1 48 0 5
289443 0 23 1 0
158162 1 51 0 3
874583 1 35 0 3
515744 1 38 0 0
561166 1 32 0 0
858781 1 53 0 5
601826 0 35 0 0
616660 1 34 1 0
269733 0 44 0 3
403071 0 35 1 0
707058 1 41 0 0
639361 1 29 0 3
310999 0 26 0 0
751515 0 34 0 7
627603 0 53 0 3
874526 0 24 0 0
459202 1 48 0 0
103380 1 19 0 5
132771 0 50 1 0
330604 0 47 1 0
257437 0 33 1 0
318438 0 45 1 3
730737 0 23 1 0
573490 0 35 1 0
676948 0 18 1 0
288712 1 46 1 0
287095 0 50 0 0
818736 1 24 0 7
428017 1 22 1 5
547854 0 44 1 0
149373 0 38 0 0
648667 0 21 0 0
860795 0 29 1 0
596490 1 41 1 0
259247 0 35 1 0
210284 0 26 0 5
613996 1 24 0 0
571021 0 42 1 0
290970 1 34 0 5
522829 0 25 0 3
426736 0 34 0 0
309532 0 47 0 3
638721 0 49 0 0
400220 0 42 0 3
457142 1 42 1 7
861910 0 22 0 0
200388 0 38 0 0
802641 1 34 1 7
432538 1 31 1 0
438183 0 33 1 0
783927 1 52 1 5
732143 0 33 1 0
215394 0 20 1 0
153974 0 52 0 7
887093 1 46 1 3
308553 0 38 0 0
440913 0 37 1 3
235413 0 30 0 0
424106 0 47 0 3
640654 0 40 1 0
679624 0 41 0 5
176025 0 54 0 0
550409 0 45 1 0
371780 0 29 0 0
177194 0 24 0 3
386071 0 41 0 0
801029 0 20 1 0
222674 0 55 1 0
336892 0 46 1 0
800704 1 28 1 7
814798 0 44 1 0
224420 1 32 1 3
708001 0 26 1 0
670811 0 19 0 0
103633 0 35 0 0
579041 1 54 1 5
105288 0 46 1 3
519034 1 46 0 0
850696 0 44 0 5
325666 0 20 1 3
497970 0 20 0 0
430575 1 18 0 5
670896 0 46 0 0
405763 0 26 0 0
391433 0 27 1 0
356399 0 51 0 0
277821 1 43 1 5
292509 0 37 0 0
898781 0 21 1 0
899725 1 26 0 7
636590 0 46 1 0
164636 0 49 1 0
713780 0 33 1 0
835940 1 50 1 5
345898 0 20 1 0
364275 1 39 1 3
607170 1 46 0 5
727753 0 24 1 0
428779 1 30 1 7
780262 1 53 0 0
753439 1 30 1 5
879556 0 26 0 3
595690 1 23 1 7
713526 1 34 1 0
874131 0 52 0 0
641995 0 22 1 0
230800 0 30 0 0
144120 0 46 1 0
551368 1 32 0 3
125289 1 32 1 7
699874 0 23 1 3
597708 0 36 0 0
618458 0 30 0 0
709030 0 44 0 0
345011 0 36 1 0
698866 1 44 0 3
303699 1 28 0 0
840459 1 41 0 3
856190 0 21 1 0
531607 0 19 1 0
154664 0 55 1 3
808786 0 37 0 0
819212 0 48 1 5
361916 0 25 1 7
485612 0 21 0 0
845411 0 21 0 0
835980 0 32 0 0
620947 1 19 0 0
132017 0 40 1 0
265701 0 40 1 3
423484 1 54 0 3
235202 0 26 0 3
239159 0 19 1 0
253644 1 21 0 7
352468 0 39 0 0
220947 0 53 0 0
570689 1 39 1 0
764298 1 20 0 0
528981 1 53 1 3
690608 1 34 1 5
356084 0 30 0 0
728041 1 49 1 7
821899 0 24 0 0
604514 0 44 1 0
611947 1 36 1 7
478110 1 47 0 7
219102 0 26 1 7
329710 1 30 1 7
397547 0 25 0 3
385600 1 54 0 3
740806 0 44 1 0
635117 1 35 0 3
386642 0 34 1 0
399867 0 42 1 0
223870 0 46 0 0
799917 1 35 1 7
643848 0 38 0 0
141624 0 27 0 3
561739 1 54 0 7
468162 0 50 0 0
423849 0 42 0 0
508524 0 47 1 0
339866 0 34 0 0
450697 0 18 1 0
430358 0 38 0 3
378649 0 42 0 0
533970 1 47 0 7
180821 0 26 0 0
252005 1 36 1 0
704591 0 34 0 0
487093 0 33 0 0
519889 1 52 1 7
742874 0 38 0 0
269084 1 38 0 5
500140 1 22 1 3
521066 0 45 0 0
392420 0 41 1 3
452192 0 29 0 0
869185 0 36 0 0
171846 0 45 0 0
506580 0 52 1 0
862018 0 30 0 0
632533 0 25 0 0
307353 0 40 1 0
737948 1 25 0 7
500532 0 45 0 0
183140 1 26 1 5
139796 0 28 1 0
198493 1 34 1 0
169086 1 30 1 7
754884 0 24 1 0
671998 0 33 0 0
839396 0 40 0 0
624900 0 35 0 3
700173 1 46 1 0
414530 0 44 0 0
220877 1 43 1 3
152094 0 33 1 0
495845 0 53 1 3
561768 0 33 0 0
685812 0 22 1 3
475357 0 34 1 0
564775 1 50 0 3
200948 0 19 0 0
759885 1 40 1 5
294688 1 48 0 7
504117 0 21 0 3
832062 1 26 1 7
367540 1 27 0 0
263377 0 26 0 3
273917 0 49 0 0
816876 1 35 0 0
743455 1 25 1 0
174000 1 45 0 5
371438 1 50 0 5
356846 0 20 0 0
653449 0 54 0 0
132811 0 32 1 0
164541 1 31 1 0
570133 0 35 0 0
143358 0 27 0 0
215958 0 21 0 3
775515 0 44 0 0
313858 0 19 1 0
691447 0 32 0 3
695582 1 36 1 7
345658 1 38 0 3
317785 1 28 1 0
756759 0 18 1 3
647645 0 49 1 0
212187 1 41 1 3
767768 1 25 1 7
754053 0 33 0 0
246641 1 55 1 3
589687 0 43 0 0
741638 0 43 0 0
288450 0 24 1 0
462488 1 50 1 0
410573 0 30 1 3
850927 1 43 1 3
218196 1 48 0 5
651958 1 52 1 0
430986 0 19 1 0
658444 0 33 1 0
686147 0 22 1 3
590526 0 31 0 0
233548 0 37 0 0
337108 1 32 0 3
659317 1 28 1 0
547226 0 34 0 3
490534 0 37 1 0
127257 1 33 1 0
314683 1 23 1 7
676476 0 40 0 7
321466 0 40 0 0
124560 0 28 0 0
605670 1 39 1 7
486471 0 24 0 0
562335 1 32 1 3
364710 1 31 0 5
446922 1 25 0 0
664853 0 47 0 0
846683 1 43 1 3
548009 1 34 1 7
315565 0 30 1 3
762694 1 28 1 7
589729 0 29 1 3
798038 1 38 1 5
205657 1 25 1 7
679458 1 43 0 5
618875 1 23 1 3
579832 0 45 0 0
254687 0 30 0 3
856251 0 31 0 7
418210 0 30 1 0
273794 0 39 1 0
424171 1 52 1 0
514539 0 46 1 3
673157 0 23 0 0
311245 0 33 1 0
572592 1 53 1 0
793177 0 52 0 0
835446 0 26 1 0
446739 1 44 1 7
734249 0 36 1 3
166802 1 35 0 7
731226 0 32 0 3
585112 0 32 0 0
829494 1 31 1 0
324100 0 26 1 0
434199 0 27 1 0
607814 0 19 1 0
292710 0 40 0 0
833341 0 33 0 0
120446 0 29 1 0
533898 0 20 1 3
700214 0 45 0 5
163005 1 42 1 3
190300 0 44 1 0
283540 1 35 1 7
630725 0 27 0 0
499439 0 44 1 0
535129 0 24 0 0
864284 1 51 0 5
195543 1 22 0 3
156378 1 43 0 5
268185 1 38 0 3
601449 0 20 1 0
213006 0 37 0 0
256848 0 46 1 0
441718 0 51 0 3
733242 0 51 0 0
263810 0 51 0 0
824724 1 34 0 7
884232 0 37 1 0
797989 0 41 0 3
826488 0 36 1 5
648970 1 36 1 3
880108 1 21 1 5
390923 1 24 0 0
733923 0 36 0 0
887314 0 53 0 0
859404 0 18 1 0
245747 1 28 0 3
598010 1 23 1 0
339815 0 40 0 0
868632 1 49 1 0
199451 0 50 1 0
668282 0 36 0 0
833410 1 30 0 3
576936 0 26 0 0
124950 0 34 0 0
112658 0 53 0 0
690194 1 44 1 5
859221 0 53 1 0
775459 0 45 0 0
871486 1 27 0 3
440349 0 37 0 0
852781 0 48 1 0
317752 0 28 1 5
679112 1 40 1 7
407442 1 29 1 0
489924 1 27 1 3
526873 1 45 1 0
855517 0 37 1 0
620369 0 40 0 0
749726 0 49 1 0
358319 0 27 0 3
116004 0 28 0 0
742480 1 30 0 3
460883 0 34 1 0
446071 1 48 0 3
498578 0 20 1 3
345182 1 46 0 3
832471 0 50 1 5
643650 1 25 0 5
185282 0 25 1 0
238103 0 21 1 0
707957 1 18 1 7
217860 1 24 1 7
772069 0 31 0 0
311466 0 47 1 0
113089 1 34 0 3
852354 0 47 1 3
386799 1 51 0 7
347309 0 36 0 0
123288 1 45 0 3
556034 0 23 0 3
489651 1 51 0 7
894862 0 20 1 0
247062 0 27 0 0
548124 0 41 1 0
348977 0 50 0 0
656249 0 48 0 0
715858 0 42 0 0
731774 1 38 0 3
815500 1 18 0 3
289687 0 18 0 0
801417 0 46 1 0
517667 0 35 0 0
101963 0 52 0 5
537487 0 53 0 0
469257 0 22 0 0
712250 1 32 1 5
155404 1 24 0 3
685883 0 27 1 0
335567 0 46 1 0
599172 0 50 1 3
874295 1 21 0 0
194134 1 38 1 7
894757 0 43 0 5
478414 1 37 1 7
688866 1 42 1 0
341385 1 39 0 7
744453 1 21 0 3
276967 1 50 1 0
752632 0 46 1 0
195655 1 36 0 3
401307 0 41 1 0
818328 0 34 0 7
162588 0 32 0 0
245583 0 49 0 0
793941 0 25 1 0
526470 0 25 0 0
557292 0 39 1 0
451157 0 41 1 0
180186 0 18 1 0
592382 1 51 1 0
256045 0 55 0 0
819519 1 30 1 7
841202 0 42 1 5
252236 1 23 0 5
498671 1 22 1 3
734275 0 30 0 0
847149 0 36 1 0
598783 0 36 1 0
195576 0 50 0 0
173963 0 52 0 5
282563 0 22 0 0
453752 0 48 0 3
614703 1 36 1 3
784600 1 21 0 7
766672 0 47 0 0
859196 0 24 1 0
867017 1 39 0 3
521158 1 30 1 7
743423 0 40 1 0
255121 0 38 1 0
735599 1 36 0 3
864739 0 25 1 0
371533 0 27 1 7
609186 0 51 0 0
166483 1 49 1 5
775727 0 37 1 0
833011 1 48 1 5
863380 1 21 1 0
702418 1 42 0 3
609626 1 52 1 0
758264 0 47 1 0
857861 0 54 1 0
350017 0 18 1 0
280105 0 19 0 0
799910 1 39 0 7
779409 0 42 1 0
547374 0 42 0 0
384115 1 41 0 5
167742 0 44 1 0
173948 0 54 0 0
744050 1 33 1 0
522121 1 27 0 5
112773 0 52 0 3
219257 0 33 1 3
807935 0 35 0 0
712711 0 40 1 3
588411 1 31 1 0
498544 1 31 0 0
292802 1 51 0 0
666268 1 44 0 0
590297 0 42 1 0
806882 0 50 0 0
176180 0 21 0 0
431851 1 35 1 7
235857 1 54 0 3
824108 0 48 0 5
893942 0 33 0 0
492968 0 34 0 0
679870 0 52 0 0
146151 1 54 1 5
176008 0 29 1 5
146772 0 20 1 0
151516 1 48 1 3
889712 0 45 1 0
158036 1 52 0 7
237169 1 24 0 7
640517 0 54 1 0
705595 0 46 1 0
254101 1 27 1 0
